Id,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls_per90,Ast_per90,G-PK_per90,CrdY_per90,CrdR_per90,xG_per90,npxG_per90,xAG_per90,PrgC_per90,PrgP_per90,PrgR_per90,Sh_per90,SoT_per90,KP_per90,Tkl_per90,TklW_per90,Int_per90,Clr_per90,Err_per90,Touches_per90,Tkld_per90,Mis_per90,Dis_per90,Fls_per90,PKwon_per90,PKcon_per90,OG_per90,Recov_per90,GA_per90,Saves_per90,Save%_per90,CS_per90,PKA_per90,PKsv_per90,market_value_in_eur
1973,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,33.0,1991.0,26,26,2307,0.07802340702210663,0.0,0.07802340702210663,0.15604681404421325,0.03901170351105331,0.05851755526657997,0.05851755526657997,0.05461638491547464,0.8582574772431729,2.964889466840052,0.5461638491547465,0.975292587776333,0.27308192457737324,0.39011703511053314,0.9362808842652796,0.5461638491547465,1.0533159947984396,5.65669700910273,0.03901170351105331,59.609882964889465,0.03901170351105331,0.19505851755526657,0.2340702210663199,1.4044213263979195,0.0,0.0,0.0,3.042912873862159,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0
1974,Antonio Raimondo,it ITA,"FW,DF",Venezia,it Serie A,20.0,2004.0,9,0,94,0.0,0.0,0.0,0.0,0.0,0.28723404255319146,0.28723404255319146,0.09574468085106383,1.9148936170212765,1.9148936170212765,6.702127659574468,0.9574468085106382,0.9574468085106382,0.9574468085106382,1.9148936170212765,0.9574468085106382,0.0,0.0,0.9574468085106382,32.5531914893617,0.0,4.787234042553192,2.8723404255319145,1.9148936170212765,0.0,0.0,0.0,3.829787234042553,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0
1975,Ylber Ramadani,al ALB,MF,Lecce,it Serie A,28.0,1996.0,23,17,1469,0.0,0.06126616746085772,0.0,0.2450646698434309,0.0,0.02450646698434309,0.02450646698434309,0.04901293396868618,0.4288631722260041,2.9407760381211707,0.3063308373042886,0.7351940095302927,0.3063308373042886,0.673927842069435,2.450646698434309,1.4091218515997277,1.2253233492171545,1.2865895166780121,0.18379850238257317,55.017018379850235,0.6126616746085772,1.0415248468345812,1.1027910142954391,0.7964601769911505,0.0,0.0,0.0,6.126616746085773,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0
1976,Benito Ramírez,es ESP,"DF,MF",Las Palmas,es La Liga,29.0,1995.0,17,1,388,0.0,0.0,0.0,0.4639175257731959,0.23195876288659795,0.04639175257731959,0.04639175257731959,0.18556701030927836,3.2474226804123707,3.015463917525773,12.061855670103093,1.6237113402061853,0.23195876288659795,2.319587628865979,2.319587628865979,1.1597938144329896,0.23195876288659795,3.2474226804123707,0.23195876288659795,76.77835051546391,1.1597938144329896,2.0876288659793816,1.1597938144329896,0.9278350515463918,0.0,0.0,0.0,6.262886597938144,0.0,0.0,0.0,0.0,0.0,0.0,800000.0
1977,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,es La Liga,29.0,1995.0,22,19,1552,0.4639175257731959,0.17396907216494845,0.4639175257731959,0.2899484536082474,0.0,0.16237113402061853,0.16237113402061853,0.15077319587628868,2.4355670103092786,1.9716494845360824,5.277061855670103,2.26159793814433,1.0438144329896908,1.1018041237113403,1.2757731958762886,0.8118556701030927,0.8118556701030927,1.0438144329896908,0.11597938144329897,39.259020618556704,1.0438144329896908,1.9716494845360824,1.2177835051546393,1.2177835051546393,0.05798969072164949,0.05798969072164949,0.0,3.711340206185567,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0
1978,Gonçalo Ramos,pt POR,FW,Paris S-G,fr Ligue 1,23.0,2001.0,14,7,589,0.7640067911714771,0.30560271646859083,0.7640067911714771,0.0,0.0,1.0696095076400678,1.0696095076400678,0.22920203735144315,0.7640067911714771,1.6808149405772495,5.806451612903226,4.431239388794567,2.903225806451613,1.3752122241086588,1.2224108658743633,0.9168081494057726,0.0,0.4584040747028863,0.0,30.560271646859082,0.9168081494057726,1.2224108658743633,0.9168081494057726,0.9168081494057726,0.0,0.0,0.0,1.6808149405772495,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0
1979,Aaron Ramsdale,eng ENG,GK,Southampton,eng Premier League,26.0,1998.0,20,20,1800,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.1,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,2.4000000000000004,4.4,3.3799999999999994,0.1,0.2,0.0,20000000.0
1980,Jacob Ramsey,eng ENG,"FW,MF",Aston Villa,eng Premier League,23.0,2001.0,21,15,1248,0.07211538461538461,0.21634615384615385,0.07211538461538461,0.07211538461538461,0.0,0.09375,0.09375,0.12980769230769232,3.5336538461538463,4.1826923076923075,6.0576923076923075,1.0817307692307694,0.28846153846153844,0.9375,1.442307692307692,0.7932692307692307,0.5048076923076923,0.4326923076923077,0.07211538461538461,42.83653846153846,0.6490384615384616,2.3076923076923075,1.2259615384615385,0.7932692307692307,0.0,0.0,0.0,4.1105769230769225,0.0,0.0,0.0,0.0,0.0,0.0,32000000.0
1981,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,25.0,1999.0,27,26,2315,0.038876889848812095,0.07775377969762419,0.038876889848812095,0.11663066954643629,0.0,0.00777537796976242,0.00777537796976242,0.058315334773218146,0.6609071274298056,2.2548596112311015,0.19438444924406048,0.27213822894168466,0.038876889848812095,0.42764578833693306,1.0107991360691144,0.5831533477321814,0.7386609071274298,4.198704103671706,0.038876889848812095,61.114470842332615,0.31101511879049676,0.34989200863930886,0.038876889848812095,0.5831533477321814,0.0,0.038876889848812095,0.0,2.6825053995680346,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0
1982,Grant Ranos,am ARM,FW,Gladbach,de Bundesliga,21.0,2003.0,2,0,20,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,4.5,4.5,9.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,76.5,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0
1983,Lilian Raolisoa,fr FRA,"DF,FW",Angers,fr Ligue 1,24.0,2000.0,21,8,794,0.0,0.22670025188916876,0.0,0.0,0.22670025188916876,0.03400503778337531,0.03400503778337531,0.15869017632241814,2.040302267002519,3.2871536523929468,3.6272040302267,0.6801007556675063,0.11335012594458438,0.906801007556675,2.947103274559194,1.700251889168766,1.1335012594458438,3.8539042821158693,0.0,55.99496221662469,1.81360201511335,1.3602015113350125,1.0201511335012594,1.2468513853904282,0.0,0.11335012594458438,0.0,5.214105793450882,0.0,0.0,0.0,0.0,0.0,0.0,700000.0
1984,Raphinha,br BRA,"FW,MF",Barcelona,es La Liga,28.0,1996.0,26,25,2128,0.549812030075188,0.29605263157894735,0.5075187969924811,0.1268796992481203,0.0,0.6090225563909775,0.575187969924812,0.43562030075187974,3.087406015037594,4.694548872180452,10.827067669172932,3.4680451127819545,1.3533834586466165,3.1296992481203008,1.2265037593984962,0.8458646616541353,0.2537593984962406,0.8458646616541353,0.0,58.660714285714285,1.4802631578947367,1.6917293233082706,1.0573308270676691,0.29605263157894735,0.08458646616541353,0.0,0.0,3.2565789473684212,0.0,0.0,0.0,0.0,0.0,0.0,80000000.0
1985,Marcus Rashford,eng ENG,FW,Aston Villa,eng Premier League,27.0,1997.0,5,1,202,0.0,0.8910891089108911,0.0,0.0,0.0,0.13366336633663367,0.13366336633663367,0.8465346534653465,5.792079207920792,4.455445544554456,14.257425742574258,3.118811881188119,0.44554455445544555,3.118811881188119,2.673267326732673,1.3366336633663365,0.0,1.3366336633663365,0.0,61.930693069306926,3.5643564356435644,1.3366336633663365,0.44554455445544555,0.0,0.0,0.0,0.0,3.5643564356435644,0.0,0.0,0.0,0.0,0.0,0.0,55000000.0
1985,Marcus Rashford,eng ENG,"FW,MF",Manchester Utd,eng Premier League,27.0,1997.0,15,12,978,0.3680981595092025,0.09202453987730062,0.3680981595092025,0.18404907975460125,0.0,0.15644171779141106,0.15644171779141106,0.1932515337423313,1.8404907975460123,1.932515337423313,7.269938650306749,1.47239263803681,0.8282208588957056,1.3803680981595092,0.6441717791411044,0.3680981595092025,0.3680981595092025,0.6441717791411044,0.0,40.49079754601227,2.392638036809816,1.2883435582822087,0.5521472392638037,0.736196319018405,0.0,0.0,0.0,2.208588957055215,0.0,0.0,0.0,0.0,0.0,0.0,55000000.0
1986,Giacomo Raspadori,it ITA,"FW,MF",Napoli,it Serie A,25.0,2000.0,17,6,661,0.5446293494704992,0.0,0.5446293494704992,0.1361573373676248,0.0,0.3948562783661119,0.3948562783661119,0.1361573373676248,1.2254160363086233,3.8124054462934946,4.901664145234493,3.2677760968229954,1.0892586989409985,2.4508320726172466,1.2254160363086233,0.5446293494704992,0.2723146747352496,0.680786686838124,0.0,47.92738275340393,0.4084720121028744,2.178517397881997,1.0892586989409985,0.8169440242057489,0.0,0.0,0.0,3.8124054462934946,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0
1987,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,es La Liga,26.0,1998.0,25,24,2178,0.08264462809917356,0.08264462809917356,0.08264462809917356,0.1652892561983471,0.0,0.06198347107438017,0.06198347107438017,0.18181818181818182,3.388429752066116,3.71900826446281,4.586776859504132,0.9917355371900827,0.2892561983471074,0.9090909090909092,2.190082644628099,1.2396694214876034,0.7851239669421488,2.1487603305785123,0.08264462809917356,63.14049586776859,1.5702479338842976,1.7768595041322313,1.5289256198347108,0.743801652892562,0.0,0.0,0.0,4.710743801652892,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0
1988,Raúl,es ESP,"FW,MF",Osasuna,es La Liga,24.0,2000.0,23,4,593,0.30354131534569984,0.0,0.30354131534569984,0.0,0.0,0.31871838111298484,0.31871838111298484,0.09106239460370993,1.5177065767284992,2.124789207419899,5.615514333895447,2.7318718381112985,1.3659359190556493,0.30354131534569984,1.3659359190556493,0.6070826306913997,0.0,0.4553119730185497,0.0,30.809443507588533,0.7588532883642496,2.7318718381112985,1.973018549747049,1.2141652613827993,0.0,0.0,0.0,1.3659359190556493,0.0,0.0,0.0,0.0,0.0,0.0,
1989,David Raum,de GER,DF,RB Leipzig,de Bundesliga,26.0,1998.0,17,16,1343,0.06701414743112435,0.20104244229337304,0.06701414743112435,0.1340282948622487,0.0,0.026805658972449742,0.026805658972449742,0.3149664929262844,1.8763961280714818,3.3507073715562172,6.433358153387937,0.46909903201787045,0.20104244229337304,2.4795234549516008,1.6083395383469843,1.2062546537602383,0.5361131794489948,2.1444527177959793,0.0,69.22561429635145,0.6701414743112435,0.6701414743112435,0.5361131794489948,1.2062546537602383,0.0,0.0,0.0,4.9590469099032015,0.0,0.0,0.0,0.0,0.0,0.0,25000000.0
1990,Federico Ravaglia,it ITA,GK,Bologna,it Serie A,25.0,1999.0,8,8,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.375,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.125,1.0,6.6125,0.375,0.125,0.0,1000000.0
1991,Rayan Raveloson,mg MAD,"MF,DF",Auxerre,fr Ligue 1,28.0,1997.0,13,7,724,0.12430939226519336,0.0,0.12430939226519336,0.3729281767955801,0.0,0.0994475138121547,0.0994475138121547,0.024861878453038676,0.6215469613259669,3.8535911602209945,1.4917127071823204,1.9889502762430937,0.6215469613259669,0.3729281767955801,0.7458563535911602,0.6215469613259669,0.6215469613259669,2.734806629834254,0.0,49.848066298342545,0.6215469613259669,1.367403314917127,1.367403314917127,1.1187845303867403,0.0,0.0,0.0,5.469613259668508,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0
1992,David Raya,es ESP,GK,Arsenal,eng Premier League,29.0,1995.0,28,28,2520,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.4642857142857143,0.14285714285714285,38.035714285714285,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.03571428571428571,0.0,0.9285714285714286,0.8571428571428572,2.4642857142857144,2.7249999999999996,0.3571428571428571,0.07142857142857142,0.0,40000000.0
1993,Abderrahman Rebbach,dz ALG,"FW,MF",Alavés,es La Liga,26.0,1998.0,8,4,385,0.0,0.0,0.0,0.23376623376623376,0.0,0.046753246753246755,0.046753246753246755,0.07012987012987013,3.74025974025974,1.168831168831169,7.9480519480519485,1.4025974025974026,0.23376623376623376,1.4025974025974026,0.7012987012987013,0.4675324675324675,0.0,1.4025974025974026,0.0,40.44155844155844,2.103896103896104,2.103896103896104,1.168831168831169,1.168831168831169,0.0,0.0,0.0,3.74025974025974,0.0,0.0,0.0,0.0,0.0,0.0,
1994,Ante Rebić,hr CRO,"FW,MF",Lecce,it Serie A,31.0,1993.0,22,6,595,0.1512605042016807,0.0,0.1512605042016807,0.45378151260504207,0.1512605042016807,0.24201680672268908,0.24201680672268908,0.2722689075630252,1.9663865546218486,4.235294117647059,8.016806722689076,1.5126050420168067,0.3025210084033614,2.420168067226891,1.361344537815126,1.0588235294117647,0.1512605042016807,0.45378151260504207,0.0,49.3109243697479,1.6638655462184875,4.991596638655462,1.8151260504201683,2.26890756302521,0.0,0.0,0.0,4.084033613445378,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0
1995,Harrison Reed,eng ENG,MF,Fulham,eng Premier League,30.0,1995.0,10,0,78,0.0,0.0,0.0,2.3076923076923075,0.0,0.11538461538461539,0.11538461538461539,0.11538461538461539,1.1538461538461537,4.615384615384615,8.076923076923077,2.3076923076923075,1.1538461538461537,1.1538461538461537,5.769230769230768,2.3076923076923075,1.1538461538461537,2.3076923076923075,0.0,79.61538461538461,1.1538461538461537,2.3076923076923075,2.3076923076923075,6.923076923076923,0.0,1.1538461538461537,0.0,10.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0
1996,Remy Rees-Dottin,eng ENG,FW,Bournemouth,eng Premier League,19.0,2006.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1997,Sergio Reguilón,es ESP,DF,Tottenham,eng Premier League,28.0,1996.0,3,0,123,0.0,0.0,0.0,1.4634146341463417,0.0,0.07317073170731707,0.07317073170731707,0.0,2.9268292682926833,8.78048780487805,7.317073170731707,0.7317073170731708,0.0,0.7317073170731708,2.9268292682926833,2.1951219512195124,1.4634146341463417,2.1951219512195124,0.0,88.53658536585365,0.0,0.7317073170731708,0.7317073170731708,1.4634146341463417,0.0,0.0,0.0,6.585365853658536,0.0,0.0,0.0,0.0,0.0,0.0,11000000.0
1998,Bobby Reid,jm JAM,"FW,MF",Leicester City,eng Premier League,32.0,1993.0,20,7,639,0.14084507042253522,0.28169014084507044,0.14084507042253522,0.28169014084507044,0.0,0.11267605633802819,0.11267605633802819,0.16901408450704225,1.6901408450704225,1.971830985915493,5.633802816901409,0.8450704225352113,0.4225352112676056,0.8450704225352113,1.1267605633802817,0.4225352112676056,0.0,1.1267605633802817,0.0,35.2112676056338,0.8450704225352113,1.5492957746478873,1.267605633802817,1.1267605633802817,0.14084507042253522,0.0,0.0,3.380281690140845,0.0,0.0,0.0,0.0,0.0,0.0,
1999,Tijjani Reijnders,nl NED,MF,Milan,it Serie A,26.0,1998.0,27,26,2228,0.32315978456014366,0.08078994614003591,0.32315978456014366,0.08078994614003591,0.04039497307001796,0.18177737881508077,0.18177737881508077,0.11310592459605028,3.5547576301615798,6.988330341113105,3.797127468581688,2.1813285457809695,0.929084380610413,1.5754039497307002,0.7271095152603231,0.44434470377019747,1.0906642728904847,0.7675044883303411,0.08078994614003591,54.008078994614,0.8078994614003591,1.1714542190305206,0.929084380610413,0.7271095152603231,0.04039497307001796,0.0,0.0,3.4335727109515264,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0
2000,Pepe Reina,es ESP,GK,Como,it Serie A,42.0,1982.0,10,10,900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000000000000004,0.1,32.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.2000000000000002,2.3000000000000003,6.859999999999999,0.2,0.1,0.0,600000.0
2001,Rocco Reitz,de GER,MF,Gladbach,de Bundesliga,22.0,2002.0,19,14,1254,0.07177033492822966,0.07177033492822966,0.07177033492822966,0.07177033492822966,0.0,0.07177033492822966,0.07177033492822966,0.08612440191387559,0.9330143540669856,5.023923444976076,1.3636363636363638,1.1483253588516746,0.3588516746411483,0.9330143540669856,2.6555023923444976,1.076555023923445,2.799043062200957,2.583732057416268,0.07177033492822966,61.65071770334929,1.0047846889952152,0.8612440191387559,1.076555023923445,0.9330143540669856,0.0,0.0,0.0,5.095693779904306,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0
2002,Nicolai Remberg,de GER,MF,Holstein Kiel,de Bundesliga,24.0,2000.0,24,18,1727,0.0,0.05211349160393746,0.0,0.36479444122756227,0.0,0.05211349160393746,0.05211349160393746,0.01563404748118124,0.9901563404748117,3.1789229878401857,1.354950781702374,0.8859293572669369,0.10422698320787492,0.3126809496236248,1.8239722061378112,1.0422698320787493,0.8859293572669369,3.960625361899247,0.0,50.65431383902722,0.3126809496236248,0.8859293572669369,0.5732484076433121,1.7197452229299361,0.0,0.0,0.10422698320787492,3.3352634626519975,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0
2003,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,29.0,1995.0,26,26,2340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.38461538461538464,0.15384615384615385,37.30769230769231,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,1.6153846153846152,1.0384615384615385,2.4230769230769234,2.9153846153846157,0.46153846153846156,0.19230769230769232,0.038461538461538464,25000000.0
2004,Devyne Rensch,nl NED,DF,Roma,it Serie A,22.0,2003.0,6,3,258,0.0,0.3488372093023256,0.0,0.0,0.0,0.03488372093023256,0.03488372093023256,0.2441860465116279,0.3488372093023256,2.0930232558139537,4.534883720930233,0.3488372093023256,0.3488372093023256,0.3488372093023256,4.186046511627907,2.7906976744186047,1.744186046511628,2.0930232558139537,0.3488372093023256,54.06976744186046,0.0,0.6976744186046512,0.3488372093023256,0.3488372093023256,0.0,0.0,0.0,1.744186046511628,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0
2005,Guillaume Restes,fr FRA,GK,Toulouse,fr Ligue 1,19.0,2005.0,21,21,1823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09873834339001646,0.04936917169500823,0.04936917169500823,0.6417992320351069,0.04936917169500823,31.349424026330226,0.04936917169500823,0.09873834339001646,0.0,0.04936917169500823,0.0,0.04936917169500823,0.0,1.8760285244103128,1.086121777290181,1.9747668678003292,3.2386176631925396,0.34558420186505756,0.04936917169500823,0.04936917169500823,18000000.0
2006,Mateo Retegui,it ITA,FW,Atalanta,it Serie A,25.0,1999.0,26,22,1593,1.2429378531073447,0.22598870056497178,1.0734463276836157,0.11299435028248589,0.0,0.7853107344632769,0.6045197740112994,0.1694915254237288,0.7909604519774011,1.6384180790960452,7.68361581920904,3.84180790960452,1.4689265536723164,1.4124293785310735,0.6214689265536724,0.3389830508474576,0.11299435028248589,0.6779661016949152,0.0,34.18079096045198,0.6214689265536724,3.6158192090395485,1.694915254237288,0.96045197740113,0.11299435028248589,0.0,0.0,2.711864406779661,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0
2007,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,de Bundesliga,27.0,1997.0,19,19,1452,0.06198347107438017,0.06198347107438017,0.06198347107438017,0.49586776859504134,0.0,0.0743801652892562,0.0743801652892562,0.04338842975206611,1.5495867768595042,5.020661157024794,4.090909090909091,1.2396694214876034,0.30991735537190085,0.743801652892562,1.487603305785124,1.115702479338843,0.9297520661157025,1.0537190082644627,0.06198347107438017,43.01652892561984,0.8057851239669421,1.4256198347107438,1.4256198347107438,0.5578512396694215,0.0,0.0,0.0,4.400826446280992,0.0,0.0,0.0,0.0,0.0,0.0,3500000.0
2008,Gio Reyna,us USA,MF,Dortmund,de Bundesliga,22.0,2002.0,14,3,328,0.5487804878048781,0.0,0.5487804878048781,0.823170731707317,0.0,0.054878048780487805,0.054878048780487805,0.054878048780487805,1.371951219512195,4.939024390243903,4.939024390243903,0.823170731707317,0.5487804878048781,0.5487804878048781,1.646341463414634,0.0,0.0,2.4695121951219514,0.0,61.18902439024391,0.823170731707317,2.4695121951219514,1.9207317073170733,2.1951219512195124,0.0,0.0,0.0,4.115853658536586,0.0,0.0,0.0,0.0,0.0,0.0,
2009,Chadi Riad,ma MAR,DF,Crystal Palace,eng Premier League,21.0,2003.0,1,1,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0
2010,Alexsandro Ribeiro,br BRA,DF,Lille,fr Ligue 1,25.0,1999.0,22,22,1980,0.0,0.045454545454545456,0.0,0.36363636363636365,0.0,0.05909090909090909,0.05909090909090909,0.00909090909090909,0.9545454545454546,6.545454545454545,0.2727272727272727,0.6818181818181819,0.13636363636363635,0.2727272727272727,1.2272727272727273,0.7272727272727273,1.0909090909090908,4.409090909090909,0.045454545454545456,87.5,0.09090909090909091,0.7272727272727273,0.36363636363636365,1.0454545454545454,0.0,0.045454545454545456,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,550000.0
2011,Samuele Ricci,it ITA,MF,Torino,it Serie A,23.0,2001.0,27,27,2278,0.03950834064969271,0.03950834064969271,0.03950834064969271,0.276558384547849,0.0,0.04741000877963125,0.04741000877963125,0.015803336259877086,1.4223002633889377,3.3977172958735733,1.0667251975417034,0.7506584723441616,0.23705004389815626,0.39508340649692714,1.1457418788410887,0.6321334503950834,0.8691834942932397,1.6593503072870939,0.07901668129938542,50.728709394205445,0.4741000877963125,0.9877085162423178,0.553116769095698,1.1457418788410887,0.0,0.0,0.0,4.2669007901668135,0.0,0.0,0.0,0.0,0.0,0.0,28000000.0
2012,Declan Rice,eng ENG,MF,Arsenal,eng Premier League,26.0,1999.0,26,24,2066,0.08712487899322362,0.21781219748305905,0.08712487899322362,0.21781219748305905,0.04356243949661181,0.07841239109390126,0.07841239109390126,0.23959341723136496,3.223620522749274,6.49080348499516,3.1364956437560507,1.3068731848983544,0.34849951597289447,1.9167473378509197,1.6989351403678605,0.7405614714424007,0.8712487899322362,1.3939980638915779,0.0,64.9515972894482,0.5227492739593418,1.176185866408519,0.8712487899322362,0.6969990319457889,0.0,0.0,0.0,4.835430784123911,0.0,0.0,0.0,0.0,0.0,0.0,110000000.0
2013,Chris Richards,us USA,DF,Crystal Palace,eng Premier League,24.0,2000.0,17,15,1338,0.0,0.0,0.0,0.13452914798206278,0.0,0.033632286995515695,0.033632286995515695,0.006726457399103139,0.3363228699551569,2.219730941704036,0.06726457399103139,0.5381165919282511,0.26905829596412556,0.13452914798206278,2.5560538116591927,1.6816143497757847,0.6053811659192826,5.582959641255606,0.0,55.2914798206278,0.26905829596412556,0.3363228699551569,0.3363228699551569,0.5381165919282511,0.0,0.0,0.0,2.8251121076233185,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0
